"CSP","Account/Subscription name","Subscription ID","Resource type","VM  Name","OS Type","VM status","Private IP address","Public IP Address","Login user name","Region","Subnet name","VNET ID","VM LaunchTime","VM Specs","Owner email ID","timestamp"
"Azure","CIO-Services-WAAS-SouthIndia","941afa54-b21c-4ae6-9897-db5559f6f7ad","VM-List","AZINSICTADM001","Linux","Succeeded","10.185.14.15","","vdiadmin","southindia","10.185.14.0/25","AZINSICTADM001-nsg","","Standard_D8s_v3","","2023-07-17T06:52:23"
"Azure","TalkTalk Fuse - NP","95a56ec7-c158-4de8-b3c8-2df99b8d2fcc","VM-List","AVM-TalkTalkFuse-NP-VM01","Windows","Succeeded","10.181.187.197","","clouduser","centralindia","10.181.187.192/27","TalkTalkFuse-NP-Win-NSG","","Standard_D4as_v4","","2023-07-17T06:52:23"
"Azure","CIO-Services-WAAS-CentralIndia","9bbbbdb3-0cf4-4238-8386-40df4d7a7b71","VM-List","AZINCICTXFKMI01New","Windows","Succeeded","10.181.230.20","","","centralindia","10.181.230.0/25","AZINCICTXFKMI01-nsg","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","CIO-Services-WAAS-CentralIndia","9bbbbdb3-0cf4-4238-8386-40df4d7a7b71","VM-List","AZINCICTCC002","Windows","Succeeded","10.181.230.5","","vdiadmin","centralindia","10.181.230.0/25","AZINCICTCC002-nsg","","Standard_D4s_v3","","2023-07-17T06:52:23"
"Azure","CIO-Services-WAAS-CentralIndia","9bbbbdb3-0cf4-4238-8386-40df4d7a7b71","VM-List","AZINCICTADM001","Linux","Succeeded","10.181.230.13","","vdiadmin","centralindia","10.181.230.0/25","AZINCICTADM001-nsg","","Standard_D8s_v3","","2023-07-17T06:52:23"
"Azure","CIO-Services-WAAS-CentralIndia","9bbbbdb3-0cf4-4238-8386-40df4d7a7b71","VM-List","TESTVMCI","Windows","Succeeded","10.181.230.16","","vdiadmin","centralindia","10.181.230.0/25","TESTVMCI-nsg","","Standard_B2s","","2023-07-17T06:52:23"
"Azure","CIO-Services-WAAS-CentralIndia","9bbbbdb3-0cf4-4238-8386-40df4d7a7b71","VM-List","AZINCICTFA001","Windows","Succeeded","10.181.230.10","","vdiadmin","centralindia","10.181.230.0/25","AZINCICTFA001-nsg","","Standard_D4s_v3","","2023-07-17T06:52:23"
"Azure","CIO-Services-WAAS-CentralIndia","9bbbbdb3-0cf4-4238-8386-40df4d7a7b71","VM-List","AZINCICTXFKMI02","Windows","Succeeded","10.181.230.17","","vdiadmin","centralindia","10.181.230.0/25","AZINCICTXFKMI02-nsg","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","CIO-Services-WAAS-CentralIndia","9bbbbdb3-0cf4-4238-8386-40df4d7a7b71","VM-List","AZINCICTSF003","Windows","Succeeded","10.181.230.9","","vdiadmin","centralindia","10.181.230.0/25","AZINCICTSF003-nsg","","Standard_D4s_v3","","2023-07-17T06:52:23"
"Azure","CIO-Services-WAAS-CentralIndia","9bbbbdb3-0cf4-4238-8386-40df4d7a7b71","VM-List","AZINCICTCC003","Windows","Succeeded","10.181.230.7","","vdiadmin","centralindia","10.181.230.0/25","AZINCICTCC003-nsg","","Standard_D4s_v3","","2023-07-17T06:52:23"
"Azure","CIO-Services-WAAS-CentralIndia","9bbbbdb3-0cf4-4238-8386-40df4d7a7b71","VM-List","AZINCICTSF001","Windows","Succeeded","10.181.230.6","","vdiadmin","centralindia","10.181.230.0/25","AZINCICTSF001-nsg","","Standard_D4s_v3","","2023-07-17T06:52:23"
"Azure","CIO-Services-WAAS-CentralIndia","9bbbbdb3-0cf4-4238-8386-40df4d7a7b71","VM-List","AZINCICTADC001","Linux","Succeeded","10.181.230.196","","vdiadmin","centralindia","10.181.230.192/26","AZINCICTADC001-nsg","","Standard_D16s_v4","","2023-07-17T06:52:23"
"Azure","CIO-Services-WAAS-CentralIndia","9bbbbdb3-0cf4-4238-8386-40df4d7a7b71","VM-List","AZINCICTXFKMI01","Windows","Succeeded","10.181.230.12","","vdiadmin","centralindia","10.181.230.0/25","AZINCICTXFKMI01-nsg","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","CIO-Services-WAAS-CentralIndia","9bbbbdb3-0cf4-4238-8386-40df4d7a7b71","VM-List","AZINCICTXTEST01","Windows","Succeeded","10.181.230.18","","vdiadmin","centralindia","10.181.230.0/25","AZINCICTXTEST01-nsg","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","CIO-Services-WAAS-CentralIndia","9bbbbdb3-0cf4-4238-8386-40df4d7a7b71","VM-List","AZINCICTSF002","Windows","Succeeded","10.181.230.8","","vdiadmin","centralindia","10.181.230.0/25","AZINCICTSF002-nsg","","Standard_D4s_v3","","2023-07-17T06:52:23"
"Azure","CIO-Services-WAAS-CentralIndia","9bbbbdb3-0cf4-4238-8386-40df4d7a7b71","VM-List","AZINCICTADC002","Linux","Succeeded","10.181.230.197","","vdiadmin","centralindia","10.181.230.192/26","AZINCICTADC002-nsg","","Standard_D16s_v4","","2023-07-17T06:52:23"
"Azure","CIO-Services-WAAS-CentralIndia","9bbbbdb3-0cf4-4238-8386-40df4d7a7b71","VM-List","AZINCICTXFKMI03","Windows","Succeeded","10.181.230.19","","vdiadmin","centralindia","10.181.230.0/25","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","CIO-Services-WAAS-CentralIndia","9bbbbdb3-0cf4-4238-8386-40df4d7a7b71","VM-List","AZINCICTFA002","Windows","Succeeded","10.181.230.11","","vdiadmin","centralindia","10.181.230.0/25","AZINCICTFA002-nsg","","Standard_D4s_v3","","2023-07-17T06:52:23"
"Azure","CIO-Services-WAAS-CentralIndia","9bbbbdb3-0cf4-4238-8386-40df4d7a7b71","VM-List","AZINCICTCC001","Windows","Succeeded","10.181.230.4","","vdiadmin","centralindia","10.181.230.0/25","AZINCICTCC001-nsg","","Standard_D4s_v3","","2023-07-17T06:52:23"
"Azure","Rogers Prof Services DATA-02","9c5e7798-8658-45ca-82af-a0ba3a5d80e2","VM-List","Rogers-AKS-VM1","Windows","Failed","10.181.163.37","","Clouduser","centralindia","10.181.163.0/26","Rogers-AKS-VM-NSG","","Standard_D2as_v4","","2023-07-17T06:52:23"
"Azure","Upstream FieldGlass IDAP","9f75c40a-2b35-4ddd-80c2-ef9df8fc39a4","VM-List","UpstreamFieldGlassIDAP-AppVM","Linux","Succeeded","10.181.188.68","","","southcentralus","10.181.188.64/27","Upstream-FieldGlass-IDAP-Linux-NSG","","Standard_D16ads_v5","","2023-07-17T06:52:23"
"Azure","Upstream FieldGlass IDAP","9f75c40a-2b35-4ddd-80c2-ef9df8fc39a4","VM-List","AVM-Upstream-VM2-test2","Linux","Succeeded","10.181.188.73","","","southcentralus","10.181.188.64/27","Upstream-FieldGlass-IDAP-Linux-NSG","","Standard_D16ads_v5","","2023-07-17T06:52:23"
"Azure","Upstream FieldGlass IDAP","9f75c40a-2b35-4ddd-80c2-ef9df8fc39a4","VM-List","AVMHYPERSCIENCEVM03","Linux","Succeeded","10.181.188.69","","hyperuser","southcentralus","10.181.188.64/27","Upstream-FieldGlass-IDAP-Linux-NSG","","Standard_D16ads_v5","","2023-07-17T06:52:23"
"Azure","Upstream FieldGlass IDAP","9f75c40a-2b35-4ddd-80c2-ef9df8fc39a4","VM-List","AVM-UPSTREAM-WAREHOUSE-VM02","Windows","Succeeded","10.181.169.132","","warehouse","southcentralus","10.181.169.128/27","Upstream-FieldGlass-IDAP-Win-NSG","","Standard_D4as_v5","","2023-07-17T06:52:23"
"Azure","Upstream FieldGlass IDAP","9f75c40a-2b35-4ddd-80c2-ef9df8fc39a4","VM-List","AVM-UPSTREAM-WAREHOUSE-VM01","Windows","Succeeded","10.181.169.133","","clouduser","southcentralus","10.181.169.128/27","Upstream-FieldGlass-IDAP-Win-NSG","","Standard_D4as_v4","","2023-07-17T06:52:23"
"Azure","Upstream FieldGlass IDAP","9f75c40a-2b35-4ddd-80c2-ef9df8fc39a4","VM-List","AVM-Upstream-VM1","Linux","Succeeded","10.181.188.75","","azureuser","southcentralus","10.181.188.64/27","Upstream-FieldGlass-IDAP-Linux-NSG","","Standard_D4ads_v5","","2023-07-17T06:52:23"
"Azure","TechM-ICH-Azure","a1941107-3e5f-4f32-8987-44675679538c","VM-List","AVM-SJV-App1","Windows","Succeeded","10.181.166.133","","Clouduser","eastus","10.181.166.128/28","AVM-SJV-Data-Delivery-Devops-MSP-nsg","","Standard_D2s_v3","","2023-07-17T06:52:23"
"Azure","MGMT&OPS-02","a20b5828-f297-4fbc-aa5f-5327e49f7b35","VM-List","b19fab8863eb412785671a8bc3615d41","Linux","Deleting","10.181.182.68","","ubuntu","centralindia","10.181.182.64/26","","","Standard_DS3_v2","","2023-07-17T06:52:23"
"Azure","MGMT&OPS-02","a20b5828-f297-4fbc-aa5f-5327e49f7b35","VM-List","4f25711de7914f6ea1035c0d0ae7f5f0","Linux","Failed","10.139.0.20","","ubuntu","centralindia","10.139.0.0/18","","","Standard_DS3_v2","","2023-07-17T06:52:23"
"Azure","MGMT&OPS-02","a20b5828-f297-4fbc-aa5f-5327e49f7b35","VM-List","1b5d5f5ad5fb4a6083dc3e79e5a9aed6","Linux","Failed","10.139.0.31","","ubuntu","centralindia","10.139.0.0/18","","","Standard_DS3_v2","","2023-07-17T06:52:23"
"Azure","MGMT&OPS-02","a20b5828-f297-4fbc-aa5f-5327e49f7b35","VM-List","1ca2553ebb694b45960fe86a1ce6c77b","Linux","Failed","10.139.0.27","","ubuntu","centralindia","10.139.0.0/18","","","Standard_DS3_v2","","2023-07-17T06:52:23"
"Azure","MGMT&OPS-02","a20b5828-f297-4fbc-aa5f-5327e49f7b35","VM-List","0ebe104a8f9a4f5688c83b62d656d447","Linux","Failed","10.139.0.10","","ubuntu","centralindia","10.139.0.0/18","","","Standard_DS3_v2","","2023-07-17T06:52:23"
"Azure","MGMT&OPS-02","a20b5828-f297-4fbc-aa5f-5327e49f7b35","VM-List","05bf68ca8392442e96e69254a4cb0a84","Linux","Failed","10.139.0.22","","ubuntu","centralindia","10.139.0.0/18","","","Standard_DS3_v2","","2023-07-17T06:52:23"
"Azure","MGMT&OPS-02","a20b5828-f297-4fbc-aa5f-5327e49f7b35","VM-List","a7c7be40a81e4652a814c2b0b435ef5b","Linux","Failed","10.139.0.8","","ubuntu","centralindia","10.139.0.0/18","","","Standard_DS3_v2","","2023-07-17T06:52:23"
"Azure","MGMT&OPS-02","a20b5828-f297-4fbc-aa5f-5327e49f7b35","VM-List","0905168080f6429490989e3cc649f9a3","Linux","Failed","10.139.0.24","","ubuntu","centralindia","10.139.0.0/18","","","Standard_DS3_v2","","2023-07-17T06:52:23"
"Azure","MGMT&OPS-02","a20b5828-f297-4fbc-aa5f-5327e49f7b35","VM-List","6269d878b0bd4d04ba82b52479b7256b","Linux","Failed","10.139.0.11","","ubuntu","centralindia","10.139.0.0/18","","","Standard_DS3_v2","","2023-07-17T06:52:23"
"Azure","MGMT&OPS-02","a20b5828-f297-4fbc-aa5f-5327e49f7b35","VM-List","5c1dfa6a8f8d4c06b130cd0b8fd40c02","Linux","Failed","10.139.0.26","","ubuntu","centralindia","10.139.0.0/18","","","Standard_DS3_v2","","2023-07-17T06:52:23"
"Azure","MGMT&OPS-02","a20b5828-f297-4fbc-aa5f-5327e49f7b35","VM-List","2b9d129a3092466180d2b2e233f0baee","Linux","Failed","10.139.0.32","","ubuntu","centralindia","10.139.0.0/18","","","Standard_DS3_v2","","2023-07-17T06:52:23"
"Azure","MGMT&OPS-02","a20b5828-f297-4fbc-aa5f-5327e49f7b35","VM-List","3b870fef5a644de1b5217133f6d7329d","Linux","Deleting","10.181.182.70","","ubuntu","centralindia","10.181.182.64/26","","","Standard_DS3_v2","","2023-07-17T06:52:23"
"Azure","MGMT&OPS-02","a20b5828-f297-4fbc-aa5f-5327e49f7b35","VM-List","29e9aca860b944d49940884a387dce15","Linux","Failed","10.139.0.29","","ubuntu","centralindia","10.139.0.0/18","","","Standard_DS3_v2","","2023-07-17T06:52:23"
"Azure","MGMT&OPS-02","a20b5828-f297-4fbc-aa5f-5327e49f7b35","VM-List","21f8d9d390104301b5775501d4f4855f","Linux","Failed","10.139.0.30","","ubuntu","centralindia","10.139.0.0/18","","","Standard_DS3_v2","","2023-07-17T06:52:23"
"Azure","MGMT&OPS-02","a20b5828-f297-4fbc-aa5f-5327e49f7b35","VM-List","63b7c9574f594ca4b2d546e80388a19d","Linux","Failed","10.139.0.16","","ubuntu","centralindia","10.139.0.0/18","","","Standard_DS3_v2","","2023-07-17T06:52:23"
"Azure","MGMT&OPS-02","a20b5828-f297-4fbc-aa5f-5327e49f7b35","VM-List","8e46bc5af856493c8865f5bfb3c8dbb6","Linux","Failed","10.139.0.23","","ubuntu","centralindia","10.139.0.0/18","","","Standard_DS3_v2","","2023-07-17T06:52:23"
"Azure","MGMT&OPS-02","a20b5828-f297-4fbc-aa5f-5327e49f7b35","VM-List","787d770d9ac64311a064031b13aaa97f","Linux","Failed","10.139.0.14","","ubuntu","centralindia","10.139.0.0/18","","","Standard_DS3_v2","","2023-07-17T06:52:23"
"Azure","MGMT&OPS-02","a20b5828-f297-4fbc-aa5f-5327e49f7b35","VM-List","63b358843a024b68aa593df4f1bfd774","Linux","Failed","10.139.0.5","","ubuntu","centralindia","10.139.0.0/18","","","Standard_DS3_v2","","2023-07-17T06:52:23"
"Azure","MGMT&OPS-02","a20b5828-f297-4fbc-aa5f-5327e49f7b35","VM-List","103e861ead7542b78b58b80a7a905f8f","Linux","Failed","10.139.0.6","","ubuntu","centralindia","10.139.0.0/18","","","Standard_DS3_v2","","2023-07-17T06:52:23"
"Azure","MGMT&OPS-02","a20b5828-f297-4fbc-aa5f-5327e49f7b35","VM-List","05eec66f98254f8f8fd5bb56b30b6466","Linux","Failed","10.139.0.4","","ubuntu","centralindia","10.139.0.0/18","","","Standard_DS3_v2","","2023-07-17T06:52:23"
"Azure","MGMT&OPS-02","a20b5828-f297-4fbc-aa5f-5327e49f7b35","VM-List","fb7efcc47a604b49b9a29435b715dfbd","Linux","Failed","10.139.0.7","","ubuntu","centralindia","10.139.0.0/18","","","Standard_DS3_v2","","2023-07-17T06:52:23"
"Azure","MGMT&OPS-02","a20b5828-f297-4fbc-aa5f-5327e49f7b35","VM-List","ef27e3ecd3ce4b74be5b414fdac07c9a","Linux","Failed","10.139.0.25","","ubuntu","centralindia","10.139.0.0/18","","","Standard_DS3_v2","","2023-07-17T06:52:23"
"Azure","MGMT&OPS-02","a20b5828-f297-4fbc-aa5f-5327e49f7b35","VM-List","c4955c18969f4dfe8e2e93c6e0501cec","Linux","Failed","10.139.0.19","","ubuntu","centralindia","10.139.0.0/18","","","Standard_DS3_v2","","2023-07-17T06:52:23"
"Azure","MGMT&OPS-02","a20b5828-f297-4fbc-aa5f-5327e49f7b35","VM-List","AVM-POCVM01","Windows","Succeeded","10.181.182.72","","clouduser","centralindia","10.181.182.64/26","","","Standard_D2as_v4","","2023-07-17T06:52:23"
"Azure","MGMT&OPS-02","a20b5828-f297-4fbc-aa5f-5327e49f7b35","VM-List","ce708f7a057a4c639150223c9d2e9b50","Linux","Failed","10.139.0.17","","ubuntu","centralindia","10.139.0.0/18","","","Standard_DS3_v2","","2023-07-17T06:52:23"
"Azure","MGMT&OPS-02","a20b5828-f297-4fbc-aa5f-5327e49f7b35","VM-List","d0a7602ccbd04b5a98361bbafffca745","Linux","Failed","10.139.0.28","","ubuntu","centralindia","10.139.0.0/18","","","Standard_DS3_v2","","2023-07-17T06:52:23"
"Azure","MGMT&OPS-02","a20b5828-f297-4fbc-aa5f-5327e49f7b35","VM-List","7ec7616d333d4964903cb220a10c99d7","Linux","Deleting","10.181.182.69","","ubuntu","centralindia","10.181.182.64/26","","","Standard_DS3_v2","","2023-07-17T06:52:23"
"Azure","MGMT&OPS-02","a20b5828-f297-4fbc-aa5f-5327e49f7b35","VM-List","460f8044098948ca99216b3ab4d55aeb","Linux","Failed","10.139.0.15","","ubuntu","centralindia","10.139.0.0/18","","","Standard_DS3_v2","","2023-07-17T06:52:23"
"Azure","MGMT&OPS-02","a20b5828-f297-4fbc-aa5f-5327e49f7b35","VM-List","1578d3c7de264677aee43941b483343a","Linux","Failed","10.139.0.9","","ubuntu","centralindia","10.139.0.0/18","","","Standard_DS3_v2","","2023-07-17T06:52:23"
"Azure","MGMT&OPS-02","a20b5828-f297-4fbc-aa5f-5327e49f7b35","VM-List","c397679c276f428ea28c7c9e83a46071","Linux","Failed","10.139.0.12","","ubuntu","centralindia","10.139.0.0/18","","","Standard_DS3_v2","","2023-07-17T06:52:23"
"Azure","MGMT&OPS-02","a20b5828-f297-4fbc-aa5f-5327e49f7b35","VM-List","7f737416cb8543d7b36adfe9dba1224c","Linux","Failed","10.139.0.18","","ubuntu","centralindia","10.139.0.0/18","","","Standard_DS3_v2","","2023-07-17T06:52:23"
"Azure","MGMT&OPS-02","a20b5828-f297-4fbc-aa5f-5327e49f7b35","VM-List","c7c73b8772c0431e9fb93ae2bb0d8451","Linux","Failed","10.139.0.21","","ubuntu","centralindia","10.139.0.0/18","","","Standard_DS3_v2","","2023-07-17T06:52:23"
"Azure","MGMT&OPS-02","a20b5828-f297-4fbc-aa5f-5327e49f7b35","VM-List","a8b4433bbbab40c284b949edc357848a","Linux","Failed","10.139.0.13","","ubuntu","centralindia","10.139.0.0/18","","","Standard_DS3_v2","","2023-07-17T06:52:23"
"Azure","CC-CRVOUT","a295ac62-f9e2-4658-b6d7-4fea5d554ee2","VM-List","AdserverNew-01","Linux","Succeeded","10.181.173.196","","","westus","10.181.173.192/28","AdserverNewnsg832","","Standard_D2as_v4","","2023-07-17T06:52:23"
"Azure","CC-CRVOUT","a295ac62-f9e2-4658-b6d7-4fea5d554ee2","VM-List","IIOT-Server-01","Linux","Succeeded","10.181.173.197","","","westus","10.181.173.192/28","IIOT-Server-nsg","","Standard_D2as_v4","","2023-07-17T06:52:23"
"Azure","CC-CRVOUT","a295ac62-f9e2-4658-b6d7-4fea5d554ee2","VM-List","AVM-IOT5GSERVER-01","Windows","Succeeded","10.181.173.198","","clouduser","westus","10.181.173.192/28","ptcnewmachine-nsg","","Standard_B4ms","","2023-07-17T06:52:23"
"Azure","CTXO NAD Project","b0c5c9df-5121-4a3d-93b5-858b0aba2c5a","VM-List","AVM-jumpadms","Linux","Succeeded","10.181.234.6","","","centralindia","10.181.234.0/28","CTXO-NAD-Project-Linux-NSG","","Standard_B2s","","2023-07-17T06:52:23"
"Azure","CTXO NAD Project","b0c5c9df-5121-4a3d-93b5-858b0aba2c5a","VM-List","AVM-toolsadms","Linux","Succeeded","10.181.234.5","","","centralindia","10.181.234.0/28","CTXO-NAD-Project-Linux-NSG","","Standard_D8as_v5","","2023-07-17T06:52:23"
"Azure","CTXO NAD Project","b0c5c9df-5121-4a3d-93b5-858b0aba2c5a","VM-List","AVM-XLD-db-adms-VM4","Linux","Succeeded","10.181.234.14","","clouduser","centralindia","10.181.234.0/28","CTXO-NAD-Project-Linux-NSG","","Standard_D2s_v3","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-CI-wl-01","d4a972a0-2873-4c75-8d63-c484d2d3ef9c","VM-List","AZINVDDD12-0610","Windows","Succeeded","172.22.138.8","","","centralindia","172.22.138.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-CI-wl-01","d4a972a0-2873-4c75-8d63-c484d2d3ef9c","VM-List","AZINCTCIPOC19","Windows","Succeeded","172.22.142.33","","","centralindia","172.22.142.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-CI-wl-01","d4a972a0-2873-4c75-8d63-c484d2d3ef9c","VM-List","AZINVDDD12-0613","Windows","Succeeded","172.22.138.67","","","centralindia","172.22.138.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-CI-wl-01","d4a972a0-2873-4c75-8d63-c484d2d3ef9c","VM-List","AZINCTCIPOC11","Windows","Succeeded","172.22.142.25","","","centralindia","172.22.142.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-CI-wl-01","d4a972a0-2873-4c75-8d63-c484d2d3ef9c","VM-List","AZINVDDD12-0623","Windows","Succeeded","172.22.138.70","","","centralindia","172.22.138.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-CI-wl-01","d4a972a0-2873-4c75-8d63-c484d2d3ef9c","VM-List","AZINVDDD12-0628","Windows","Succeeded","172.22.138.84","","","centralindia","172.22.138.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-CI-wl-01","d4a972a0-2873-4c75-8d63-c484d2d3ef9c","VM-List","AZINVDDD12-0625","Windows","Succeeded","172.22.138.19","","","centralindia","172.22.138.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-CI-wl-01","d4a972a0-2873-4c75-8d63-c484d2d3ef9c","VM-List","AZINVDDD12-0607","Windows","Succeeded","172.22.138.68","","","centralindia","172.22.138.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-CI-wl-01","d4a972a0-2873-4c75-8d63-c484d2d3ef9c","VM-List","AZINVDDD12-0631","Windows","Succeeded","172.22.138.85","","","centralindia","172.22.138.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-CI-wl-01","d4a972a0-2873-4c75-8d63-c484d2d3ef9c","VM-List","AZINVDDD12-0619","Windows","Succeeded","172.22.138.78","","","centralindia","172.22.138.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-CI-wl-01","d4a972a0-2873-4c75-8d63-c484d2d3ef9c","VM-List","AZINVDDD12-0611","Windows","Succeeded","172.22.138.26","","","centralindia","172.22.138.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-CI-wl-01","d4a972a0-2873-4c75-8d63-c484d2d3ef9c","VM-List","AZINVDDD12-0605","Windows","Succeeded","172.22.138.28","","","centralindia","172.22.138.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-CI-wl-01","d4a972a0-2873-4c75-8d63-c484d2d3ef9c","VM-List","AZINVDDD12-0624","Windows","Succeeded","172.22.138.83","","","centralindia","172.22.138.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-CI-wl-01","d4a972a0-2873-4c75-8d63-c484d2d3ef9c","VM-List","AZINVDDD12-0621","Windows","Succeeded","172.22.138.66","","","centralindia","172.22.138.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-CI-wl-01","d4a972a0-2873-4c75-8d63-c484d2d3ef9c","VM-List","AZINVDDD12-0641","Windows","Succeeded","172.22.138.95","","","centralindia","172.22.138.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-CI-wl-01","d4a972a0-2873-4c75-8d63-c484d2d3ef9c","VM-List","AZINVDDD12-0638","Windows","Succeeded","172.22.138.89","","","centralindia","172.22.138.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-CI-wl-01","d4a972a0-2873-4c75-8d63-c484d2d3ef9c","VM-List","AZINCIFKPOCMI01","Windows","Succeeded","172.22.136.204","","vdiadmin","centralindia","172.22.136.0/23","AZINCIFKPOCMI01-nsg","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-CI-wl-01","d4a972a0-2873-4c75-8d63-c484d2d3ef9c","VM-List","AZINVDDD12-0604","Windows","Succeeded","172.22.138.17","","","centralindia","172.22.138.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-CI-wl-01","d4a972a0-2873-4c75-8d63-c484d2d3ef9c","VM-List","AZINVDDD12-0633","Windows","Succeeded","172.22.138.91","","","centralindia","172.22.138.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-CI-wl-01","d4a972a0-2873-4c75-8d63-c484d2d3ef9c","VM-List","AZINVDDD12-0642","Windows","Succeeded","172.22.138.93","","","centralindia","172.22.138.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-CI-wl-01","d4a972a0-2873-4c75-8d63-c484d2d3ef9c","VM-List","AZINVDDD12-0618","Windows","Succeeded","172.22.138.65","","","centralindia","172.22.138.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-CI-wl-01","d4a972a0-2873-4c75-8d63-c484d2d3ef9c","VM-List","AZINVDDD12-0629","Windows","Succeeded","172.22.138.88","","","centralindia","172.22.138.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-CI-wl-01","d4a972a0-2873-4c75-8d63-c484d2d3ef9c","VM-List","AZINVDDD12-0640","Windows","Succeeded","172.22.138.100","","","centralindia","172.22.138.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-CI-wl-01","d4a972a0-2873-4c75-8d63-c484d2d3ef9c","VM-List","AZINVDDD12-0636","Windows","Succeeded","172.22.138.90","","","centralindia","172.22.138.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-CI-wl-01","d4a972a0-2873-4c75-8d63-c484d2d3ef9c","VM-List","AZINVDDD12-0626","Windows","Succeeded","172.22.138.29","","","centralindia","172.22.138.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-CI-wl-01","d4a972a0-2873-4c75-8d63-c484d2d3ef9c","VM-List","AZINVDDD12-0627","Windows","Succeeded","172.22.138.30","","","centralindia","172.22.138.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-CI-wl-01","d4a972a0-2873-4c75-8d63-c484d2d3ef9c","VM-List","AZINVDDD12-0620","Windows","Succeeded","172.22.138.16","","","centralindia","172.22.138.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-CI-wl-01","d4a972a0-2873-4c75-8d63-c484d2d3ef9c","VM-List","AZINVDDD12-0639","Windows","Succeeded","172.22.138.92","","","centralindia","172.22.138.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-CI-wl-01","d4a972a0-2873-4c75-8d63-c484d2d3ef9c","VM-List","AZINVDDD12-0634","Windows","Succeeded","172.22.138.102","","","centralindia","172.22.138.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-CI-wl-01","d4a972a0-2873-4c75-8d63-c484d2d3ef9c","VM-List","AZINVDDD12-0606","Windows","Succeeded","172.22.138.81","","","centralindia","172.22.138.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
